GEORGE ISLAND (AUT),52.819,-97.616,MB,7.9,0,NA,16.8,0,-1.5,0,,,NA,29.6,0,NA,,9,,,NA,313.2,0,5030984
FISHER BRANCH (AUT),51.083,-97.555,MB,6,1,NA,24.7,1,-8.4,0,,,NA,46.4,1,NA,,7,,,NA,361.1,0,50309J6
GIMLI HARBOUR CS,50.631,-96.982,MB,8.1,2,NA,21.1,2,-2.7,2,,,NA,,,NA,,,,,NA,287.2,0,5031041
GIMLI CLIMATE,50.633,-97.05,MB,7.1,0,NA,22.5,0,-4.7,0,,,NA,52.1,0,NA,0,7,,,NA,337,0,5031042
GRAND RAPIDS HYDRO,53.158,-99.283,MB,6.9,8,3.1,23,8,-3,8,0,8,NA,63.2,8,NA,0,8,,,NA,255.3,0,5031111
GREAT FALLS CLIMATE,50.522,-95.977,MB,7.8,0,NA,22.7,0,-1.7,0,,,NA,51.2,0,NA,1,8,,,NA,315.2,0,5031201
INDIAN BAY,49.624,-95.197,MB,6.9,0,2,23,0,-6,0,0.8,0,14,50.8,0,96,0,9,,,NA,345.4,0,5031320
GRAND RAPIDS (AUT),53.186,-99.268,MB,5.1,1,NA,23.8,1,-7.7,0,,,NA,42.5,1,NA,0,5,,,NA,386.7,0,5031A10
PINAWA CANWARN,50.148,-95.89,MB,,,NA,,,,,0,1,NA,59.6,1,NA,0,10,,,NA,,,5032161
RENNIE,49.85,-95.533,MB,4.7,20,NA,24.5,17,-6.5,10,0,11,NA,37,11,NA,,6,,,NA,145.8,0,5032360
VICTORIA BEACH (AUT),50.7,-96.567,MB,9.2,0,NA,20,0,0.9,0,,,NA,,,NA,,,,,NA,274.1,0,5032951
PINAWA,50.177,-96.065,MB,7.2,3,NA,24.8,3,-3.1,0,,,NA,50.9,3,NA,,6,,,NA,301.2,0,503B1ER
BEAVER,50.05,-98.7,MB,,,NA,,,,,0,29,NA,8,29,NA,0,2,,,NA,,,5040166
DAUPHIN CS,51.1,-100.057,MB,7.1,0,NA,26.1,0,-8.5,0,,,NA,35.8,0,NA,,7,,,NA,338.4,0.2,5040681
DAUPHIN,51.101,-100.053,MB,7.3,0,NA,26.4,0,-8.8,0,,,NA,0,0,NA,,0,,,NA,332.5,0.6,5040689
GILBERT PLAINS,51.1,-100.467,MB,6.2,1,2.2,25.5,1,-10,0,1.2,1,NA,40.6,1,NA,0,8,,,NA,354.9,0,5040985
COWAN,52.033,-100.65,MB,6.6,0,3.2,26,0,-11,0,2,0,13,51,0,120,0,10,,,NA,356.7,2,5040FJ3
MAFEKING,52.666,-101.098,MB,6.2,3,2.6,21.5,3,-7.5,3,0.3,3,NA,26.1,3,NA,0,8,,,NA,330.4,0,5041685
MCCREARY,50.712,-99.53,MB,7.4,1,2.5,27.6,1,-7.7,0,,,NA,50.8,2,NA,,7,,,NA,322.7,3.5,5043158
OAKPOINT MARINE,50.499,-98.037,MB,6.8,1,NA,22.2,1,-4.9,0,,,NA,51.8,1,NA,,8,,,NA,334.9,0,504K0NM
SWAN RIVER RCS,52.115,-101.233,MB,6.4,0,NA,23.6,0,-8.2,0,,,NA,32,0,NA,,7,,,NA,360.4,0,504K80K
FLIN FLON,54.683,-101.683,MB,5.4,0,NA,20.2,0,-4,0,,,NA,3.4,24,NA,2,1,,,NA,391.3,0,5050919
FLIN FLON,54.767,-101.883,MB,5.7,0,2.7,21.5,0,-3,0,4,0,49,40.4,0,140,0,9,,,NA,382.6,0,5050920
THE PAS A,53.971,-101.091,MB,5.5,0,NA,22.2,0,-6,0,0.6,1,NA,36.4,2,NA,,5,,,NA,387.6,0,5052881
THE PAS CLIMATE,53.967,-101.1,MB,5.5,1,NA,22.1,0,-4.7,1,,,NA,33.7,1,NA,,7,,,NA,376.2,0,5052890
CHURCHILL,58.739,-94.066,MB,-0.7,6,NA,21.6,6,-13,5,,,NA,26.7,6,NA,,6,,,NA,468.1,0,5060595
CHURCHILL CLIMATE,58.733,-94.067,MB,-0.8,1,NA,21.7,1,-13.1,0,,,NA,41.6,1,NA,2,9,,,NA,564.9,0,5060608
CROSS LAKE JENPEG,54.533,-98.033,MB,4,1,1.9,16.3,1,-7.6,1,0,1,NA,28.5,1,NA,0,8,,,NA,419.4,0,5060623
GILLAM A,56.358,-94.411,MB,0.9,0,NA,21.2,0,-14.2,0,,,NA,,,NA,5,,,,NA,530.2,0,5061022
ISLAND LAKE A,53.857,-94.654,MB,4.7,0,NA,21.4,0,-6.4,0,16.4,0,NA,44.2,2,NA,,12,,,NA,413.8,0,5061375
KELSEY DAM CS,56.038,-96.51,MB,1.5,2,NA,20.9,1,-16.2,1,,,NA,21.4,2,NA,4,8,,,NA,479.4,0,5061422
LYNN LAKE,56.864,-101.076,MB,1.4,0,NA,18.3,0,-12.6,0,,,NA,42,0,NA,,12,,,NA,514.8,0,5061645
LYNN LAKE RCS,56.85,-101.067,MB,1.4,2,NA,18.1,2,-13.2,0,,,NA,47.7,2,NA,5,11,,,NA,480.2,0,5061649
NORWAY HOUSE,53.958,-97.844,MB,4.9,0,NA,22.6,0,-6.4,0,,,NA,28.3,0,NA,,7,,,NA,404.7,0,5062040
TADOULE LAKE,58.706,-98.512,MB,-0.8,3,NA,20.5,3,-15.7,2,,,NA,40,4,NA,,8,,,NA,527.1,0,5062835
TADOULE LAKE CS,58.716,-98.502,MB,-1.5,1,NA,21.2,1,-15.6,0,,,NA,58.6,1,NA,8,11,,,NA,584.4,0,5062840
THOMPSON A,55.805,-97.863,MB,1.5,0,NA,19.7,0,-14.9,0,18.4,0,NA,33.3,0,NA,2,8,,,NA,512.3,0,5062921
ATTAWAPISKAT A,52.928,-82.432,ON,2.2,0,NA,15.1,0,-9.3,0,,,NA,48.4,0,NA,,9,,,NA,491.2,0,6010400
BIG TROUT LAKE A,53.818,-89.897,ON,2.6,1,NA,19.8,1,-10.9,0,,,NA,26.6,1,NA,,9,,,NA,460.7,0,6010735
BIG TROUT LAKE,53.816,-89.892,ON,2.6,0,NA,20.2,0,-10.8,0,,,NA,35.4,0,NA,0,9,,,NA,476.2,0,6010740
EAR FALLS (AUT),50.631,-93.221,ON,5.9,0,NA,23.6,0,-6,0,,,NA,30.4,0,NA,0,5,,,NA,375,0,6012199
FORT SEVERN A,56.019,-87.676,ON,1.3,4,NA,22.1,4,-9.9,2,,,NA,30.7,3,NA,,10,,,NA,450.6,0,6012501
LANSDOWNE HOUSE (AUT),52.196,-87.936,ON,2.6,0,NA,21.2,0,-9.2,0,,,NA,61,1,NA,0,13,,,NA,476.4,0,6014353
MUSKRAT DAM,53.441,-91.763,ON,3,0,NA,24,0,-11.3,0,,,NA,52.6,0,NA,,9,,,NA,465,0,6015026
PEAWANUCK (AUT),54.983,-85.433,ON,1.3,0,NA,18.5,0,-9.5,0,,,NA,37.9,0,NA,,10,,,NA,517.1,0,6016295
PICKLE LAKE (AUT),51.449,-90.218,ON,3.3,1,NA,21.1,1,-6.6,0,,,NA,47.5,1,NA,1,9,,,NA,440.3,0,6016525
PICKLE LAKE A,51.446,-90.214,ON,3.9,1,NA,21.2,1,-6.8,1,,,NA,,,NA,,,,,NA,421.9,0,6016529
RED LAKE A,51.067,-93.793,ON,5.5,0,NA,21.7,0,-4.9,0,,,NA,,,NA,,,,,NA,388.4,0,6016970
SANDY LAKE A,53.064,-93.344,ON,4.1,0,NA,22.9,0,-10.4,0,,,NA,55.3,0,NA,,12,,,NA,431.1,0,6017401
BARWICK,48.633,-93.967,ON,7,10,1.5,29.5,10,-6,10,0.1,10,NA,42.9,10,NA,0,7,,,NA,230.2,0,6020559
ATIKOKAN (AUT),48.761,-91.628,ON,5.7,2,NA,27.6,2,-7.9,0,,,NA,82.7,2,NA,0,9,,,NA,357.5,0,6020LPQ
FORT FRANCES RCS,48.651,-93.439,ON,6.1,2,NA,30.8,2,-8,0,,,NA,48.3,2,NA,,7,,,NA,344.8,0,6022474
MINE CENTRE SOUTHWEST,48.76,-92.623,ON,5.5,2,NA,29,1,-7,1,0,1,NA,71.4,1,NA,0,9,,,NA,362.1,0,6025205
DRYDEN REGIONAL,49.828,-92.744,ON,5.9,0,NA,24.7,0,-6.7,0,,,NA,58.5,0,NA,,8,,,NA,374.9,0,6032125
KENORA RCS,49.791,-94.378,ON,6.8,1,NA,21.4,0,-2.9,1,,,NA,36.5,1,NA,0,7,,,NA,334.9,0,6034073
KENORA A,49.788,-94.363,ON,6.7,0,NA,21.3,0,-2.8,0,0.8,0,NA,50,1,NA,,11,,,NA,350.4,0,6034076
SIOUX LOOKOUT A,50.114,-91.908,ON,5,0,NA,23.5,0,-8.6,0,0,0,NA,72.6,1,NA,,7,,,NA,404.1,0,6037776
ARMSTRONG (AUT),50.294,-88.905,ON,3.4,0,NA,21.9,0,-12,0,,,NA,57.4,0,NA,0,10,,,NA,453.2,0,6040325
CAMERON FALLS (AUT),49.154,-88.345,ON,5.8,1,NA,21.3,0,-4.9,1,,,NA,70,3,NA,0,12,,,NA,367.2,0,6041110
CARIBOU ISLAND (AUT),47.333,-85.833,ON,8.1,0,NA,15.5,0,0.2,0,,,NA,,,NA,,,,,NA,305.5,0,6041222
GERALDTON A,49.779,-86.939,ON,3.5,0,NA,23.5,0,-7.3,0,2.2,0,NA,56.8,0,NA,,10,,,NA,450.1,0,6042717
PUKASKWA (AUT),48.608,-86.287,ON,4.8,1,NA,17.1,1,-7.1,0,,,NA,65,12,NA,0,7,,,NA,395,0,6046768
THUNDER BAY,48.372,-89.322,ON,5.9,1,NA,23.9,1,-7.6,0,,,NA,71.2,2,NA,,8,,,NA,363.5,0,6048260
THUNDER BAY BURWOOD,48.414,-89.278,ON,6,4,NA,22,4,-7,4,0,4,NA,65.8,4,NA,0,9,,,NA,323.9,0,6048266
THUNDER BAY CS,48.369,-89.327,ON,5.6,3,NA,23.2,3,-7.6,0,,,NA,65.6,3,NA,0,8,,,NA,345.9,0,6048268
UPSALA (AUT),49.033,-90.467,ON,4.9,1,NA,26.4,1,-9,1,,,NA,56.2,2,NA,0,6,,,NA,393.5,0,6049095
WELCOME ISLAND (AUT),48.369,-89.119,ON,7.8,1,NA,17.5,1,-1.9,0,,,NA,,,NA,,,,,NA,305.9,0,6049443
LITTLE FLATLAND ISLAND (AUT),49.69,-88.306,ON,7.1,0,NA,20.5,0,-1.3,0,,,NA,93.2,0,NA,0,17,,,NA,336.6,0,6049470
THUNDER BAY A FIREHALL,48.367,-89.317,ON,,,NA,,,,,0,14,NA,50.6,14,NA,0,6,,,NA,,,604S003
LAKE SUPERIOR PROVINCIAL PARK,47.723,-84.814,ON,4.3,2,NA,18.2,2,-6.3,1,,,NA,113.3,3,NA,,9,,,NA,396.2,0,6054425
SAULT STE MARIE A,46.485,-84.51,ON,7.3,0,NA,20.6,0,-4.8,0,5.4,0,NA,98.2,0,NA,,12,,,NA,331.2,0,6057591
WAWA A,47.967,-84.786,ON,5.1,0,NA,16.8,0,-5.6,0,,,NA,,,NA,,,,,NA,400.4,0,6059407
KILLARNEY (AUT),45.967,-81.483,ON,8.1,1,NA,16.4,0,-1.2,1,,,NA,,,NA,,,,,NA,297.3,0,605DJ25
CHAPLEAU A,47.82,-83.347,ON,4.3,0,NA,21.4,0,-5.9,0,,,NA,,,NA,,,,,NA,425.5,0,6061362
MASSEY,46.193,-82.025,ON,6.9,0,0,18.5,0,-5.5,0,0,0,0,134.4,0,136,0,13,,,NA,342.9,0,6065006
MONETVILLE 2,46.215,-80.303,ON,6.4,5,NA,18,5,-4.5,5,0.5,5,NA,82.7,5,NA,0,10,,,NA,302.2,0,6065252
SUDBURY CLIMATE,46.632,-80.796,ON,5.3,0,NA,19.5,0,-5.4,0,,,NA,89.5,0,NA,,15,,,NA,393.4,0,6068145
SUDBURY A,46.626,-80.798,ON,5.3,0,NA,19.6,0,-4.8,0,0.4,0,NA,96.7,0,NA,,12,,,NA,393.4,0,6068153
BONNER LAKE,49.383,-82.124,ON,3.2,0,NA,21,0,-8,0,9.9,0,NA,91,0,NA,0,14,,,NA,458.7,0,6070QK6
EARLTON A,47.695,-79.849,ON,4.1,0,NA,20.7,0,-6.3,0,,,NA,70.3,0,NA,,9,,,NA,431.1,0,6072223
EARLTON CLIMATE,47.695,-79.849,ON,4.1,1,NA,20.8,1,-6.2,0,,,NA,71.1,1,NA,,8,,,NA,418.3,0,6072230
KAPUSKASING A,49.412,-82.468,ON,3.2,0,NA,22,0,-8.3,0,6.3,0,NA,79.3,0,NA,,11,,,NA,459.6,0,6073976
KAPUSKASING CDA ON,49.406,-82.444,ON,3.4,1,NA,21.9,1,-8.7,1,,,NA,79.5,1,NA,1,14,,,NA,438.2,0,6073980
KIRKLAND LAKE CS,48.15,-80,ON,4.2,2,NA,20.5,2,-5.3,0,,,NA,70.4,2,NA,,12,,,NA,400.2,0,6074211
MOOSONEE,51.291,-80.608,ON,3,0,NA,19.4,0,-7.9,0,,,NA,,,NA,,,,,NA,465,0,6075420
MOOSONEE UA,51.267,-80.65,ON,3.1,0,-0.7,19.5,0,-8,0,2.2,0,17,62.6,0,84,0,11,,,NA,462.9,0,6075425
MOOSONEE RCS,51.292,-80.618,ON,3.1,0,NA,19.2,0,-7.9,0,,,NA,65.9,0,NA,,13,,,NA,462.8,0,6075435
NAGAGAMI (AUT),49.747,-84.164,ON,3.2,1,NA,23,1,-7.7,0,,,NA,60.2,1,NA,1,12,,,NA,443.4,0,6075543
TIMMINS CLIMATE,48.557,-81.39,ON,3.2,1,NA,20.9,1,-8.3,0,,,NA,93.4,2,NA,,14,,,NA,442.7,0,6078282
TIMMINS A,48.571,-81.377,ON,3.3,0,NA,20.9,0,-8.4,0,,,NA,,,NA,,,,,NA,455.1,0,6078286
ALGONQUIN PARK EAST GATE,45.533,-78.267,ON,5.6,3,NA,23.1,3,-7.4,0,,,NA,48.4,3,NA,1,9,,,NA,347,0,6080192
NORTH BAY A,46.364,-79.424,ON,5.6,2,NA,23.3,2,-5.7,1,,,NA,85.7,2,NA,,11,,,NA,358.5,0,6085680
GORE BAY CLIMATE,45.883,-82.567,ON,8.2,0,NA,18,0,-2.7,0,,,NA,77.5,0,NA,,10,,,NA,303.5,0,6092920
GREAT DUCK ISLAND (AUT),45.633,-82.95,ON,9.3,0,NA,19,0,-1.3,0,,,NA,,,NA,,,,,NA,268.2,0,6093005
SANDFIELD,45.69,-81.982,ON,8.1,0,NA,17.5,0,-2,0,0,0,NA,120,0,NA,0,14,,,NA,305.6,0,6097426
APPLETON,45.186,-76.113,ON,7.9,3,NA,24,3,-9,3,1,3,NA,72.4,3,NA,,10,,,NA,283.3,0,6100285
BROCKVILLE CLIMATE,44.635,-75.748,ON,7.3,1,NA,22.1,1,-7.3,1,,,NA,53.5,2,NA,,11,,,NA,320.4,0,6100970
BROCKVILLE PCC,44.6,-75.667,ON,8.7,3,-0.7,20,3,-3.5,3,0,3,NA,49.6,3,NA,0,8,,,NA,261.5,0,6100971
CHALK RIVER AECL,46.05,-77.367,ON,7.5,10,-0.1,17.5,10,-5.5,10,0,10,NA,79.2,10,NA,,8,,,NA,220.9,0,6101335
CORNWALL,45.016,-74.749,ON,8.5,0,-1,23,0,-5,0,0,0,0,87,0,94,0,11,,,NA,295.2,0.3,6101874
DRUMMOND CENTRE,45.032,-76.253,ON,7.7,0,-0.1,22.5,0,-7.5,0,0,0,0,86.2,0,110,0,10,,,NA,318.4,0,6102J13
HARTINGTON IHD,44.428,-76.69,ON,8.4,0,0,22,0,-6,0,0,0,0,95.3,0,107,0,9,,,NA,296.5,0,6103367
KEMPTVILLE CS,45,-75.633,ON,7.3,1,NA,22.7,1,-7.8,0,,,NA,38.1,1,NA,0,8,,,NA,320.6,0,6104027
KINGSTON CLIMATE,44.223,-76.599,ON,8.2,2,NA,18.5,2,-5.7,0,,,NA,96.1,3,NA,,8,,,NA,284.1,0,6104142
OMPAH-SEITZ,45.054,-76.784,ON,7.2,0,NA,23,0,-6.5,0,2,0,NA,105.2,0,NA,0,11,,,NA,333.5,0,6105762
OTTAWA CDA,45.383,-75.717,ON,8,0,-0.4,23.6,0,-6.8,0,0,0,0,84,0,98,0,10,,,NA,309.8,0,6105976
OTTAWA CDA RCS,45.383,-75.717,ON,7.6,1,NA,23.4,1,-6.8,0,,,NA,68.6,1,NA,,8,,,NA,311.4,0,6105978
OTTAWA INTL A,45.317,-75.667,ON,7.1,0,NA,23.4,0,-8,0,0,0,NA,73.6,0,NA,,9,,,NA,337.3,0,6106001
PEMBROKE CLIMATE,45.86,-77.252,ON,5.9,0,NA,24.9,0,-7.6,0,,,NA,88.8,0,NA,,10,,,NA,374.9,0,6106367
PETAWAWA AWOS 2,45.95,-77.317,ON,6.5,1,NA,25.3,1,-7.2,0,,,NA,82.5,1,NA,,10,,,NA,346,0.4,6106396
PETAWAWA HOFFMAN,45.883,-77.25,ON,7,1,NA,24.5,1,-6.5,1,0,1,NA,104,1,NA,0,11,,,NA,329.2,0,610FC98
BALACLAVA,44.67,-80.777,ON,,,NA,,,,,23,1,NA,100,1,NA,0,12,,,NA,,,6110470
BALDWIN,44.267,-79.319,ON,8.9,0,NA,23.5,0,-5.5,0,0,0,NA,70.2,0,NA,0,12,,,NA,283.2,0,6110480
BARRIE LANDFILL,44.385,-79.736,ON,8.7,14,NA,23.5,8,-5,8,0,8,NA,76.6,8,NA,0,13,,,NA,157.9,0,6110556
BEATRICE CLIMATE,45.14,-79.403,ON,6.3,1,NA,22.2,1,-7.7,1,,,NA,85.2,1,NA,0,11,,,NA,351.1,0,6110607
COLDWATER WARMINSTER,44.631,-79.539,ON,8.5,0,NA,23,0,-3,0,0,0,NA,94,0,NA,0,13,,,NA,294.4,0,6111769
COLLINGWOOD,44.5,-80.217,ON,9.8,0,NA,25.6,0,-1.6,0,,,NA,72.8,0,NA,,12,,,NA,257.1,2.8,6111792
LAGOON CITY,44.547,-79.217,ON,8.1,3,NA,18.4,1,-4.1,2,,,NA,,,NA,,,,,NA,276,0,6114295
MARKDALE,44.269,-80.712,ON,7.6,9,NA,22.5,9,-4.5,9,0.4,9,NA,71.8,9,NA,0,7,,,NA,227.8,0,6114979
MIDLAND WATER POLLUTION CONTROL PLANT,44.758,-79.875,ON,9.9,15,0.6,17,15,-2,15,0,15,NA,54.5,15,NA,,10,,,NA,129.2,0,6115127
MUSKOKA,44.975,-79.303,ON,6.8,0,NA,22.6,0,-5.8,0,,,NA,111.4,0,NA,,12,,,NA,346.8,0,6115529
NIPISSING,46.1,-79.521,ON,,,NA,,,,,0,5,NA,77.6,5,NA,0,8,,,NA,,,6115669
ORILLIA BRAIN,44.603,-79.439,ON,8,10,NA,21.5,10,-4,10,0,10,NA,79,10,NA,0,11,,,NA,210.8,0,6115811
PARRY SOUND CCG,45.344,-80.044,ON,8.1,0,NA,23.3,0,-3,0,,,NA,30.4,5,NA,,9,,,NA,306.4,0,6116257
RAVENSCLIFFE,45.354,-79.27,ON,7,4,NA,23,4,-7,4,1,3,NA,213.8,3,NA,0,10,,,NA,297.2,0,6116901
SHANTY BAY,44.399,-79.633,ON,9,0,0.3,23,0,-3,0,0.1,0,2,84,0,107,0,11,,,NA,278.9,0,6117684
BARRIE-ORO,44.483,-79.55,ON,7.5,0,NA,22.5,0,-4.9,0,,,NA,77.9,0,NA,,12,,,NA,325.2,0,6117700
SPRUCEDALE,45.425,-79.488,ON,,,NA,,,,,4,2,NA,111.8,2,NA,0,10,,,NA,,,6117981
THORNBURY 3,44.551,-80.468,ON,,,NA,,,,,15,0,NA,87.5,0,NA,0,15,,,NA,,,6118240
UDORA,44.263,-79.161,ON,8.5,0,-0.1,23,0,-4,0,0,0,0,67.6,0,90,0,12,,,NA,295.2,0,6119055
WIARTON A,44.744,-81.109,ON,8.6,0,NA,24.1,0,-4,0,0.6,1,NA,74.2,4,NA,,13,,,NA,291.5,0.4,6119499
WESTERN ISLAND (AUT),45.033,-80.367,ON,9.8,0,NA,19.5,0,0.5,0,,,NA,,,NA,,,,,NA,254.7,0,6119M51
BORDEN AWOS,44.272,-79.912,ON,7.4,4,NA,18.6,4,-5,2,,,NA,58,4,NA,,12,,,NA,287,0,611B002
EGBERT CS,44.233,-79.783,ON,8.5,1,NA,23.4,1,-3,0,,,NA,56.9,2,NA,,10,,,NA,286.1,0,6.11E+03
COVE ISLAND (AUT),45.333,-81.733,ON,9.6,1,NA,17,1,0,0,,,NA,,,NA,,,,,NA,250.7,0,61219J2
GODERICH,43.767,-81.717,ON,9.5,1,NA,23.6,1,-1.5,0,,,NA,94.9,1,NA,,15,,,NA,256.9,0.8,6122847
KINCARDINE,44.173,-81.623,ON,10.1,1,NA,24.5,1,-2,1,6,1,NA,72.4,1,NA,0,13,,,NA,238.3,1,6124127
SARNIA,42.999,-82.309,ON,11.2,1,NA,23.7,1,-0.8,1,,,NA,80.9,1,NA,,8,,,NA,203.6,0,6127510
SARNIA CLIMATE,43,-82.3,ON,10.9,1,NA,23.7,1,-1.2,0,,,NA,72.5,1,NA,,8,,,NA,213.3,0,6127519
TOBERMORY RCS,45.233,-81.633,ON,8.3,2,NA,17.2,2,-2.8,1,,,NA,70.9,2,NA,,9,,,NA,281.1,0,6128330
WROXETER,43.863,-81.152,ON,,,NA,,,,,0,0,NA,116.1,0,NA,0,15,,,NA,,,6129660
AMHERSTBURG,42.103,-83.094,ON,15,16,3.7,24.5,13,2,16,0,13,NA,16,13,NA,,4,,,NA,46.1,0.8,6130257
CHATHAM WPCP,42.39,-82.215,ON,10.2,25,-1.1,16.5,25,4,25,0,25,NA,42.2,25,NA,,2,,,NA,46.9,0,6131415
DELHI CS,42.867,-80.55,ON,9.5,1,NA,22.7,1,-4.7,0,,,NA,93.7,1,NA,,7,,,NA,255,0.3,6131983
FORT ERIE,42.883,-78.967,ON,11.2,8,0.8,22,8,-2.5,8,0,8,NA,75.8,8,NA,0,8,,,NA,156.5,0,6132470
GRIMSBY MOUNTAIN,43.184,-79.558,ON,11.3,0,NA,23.8,0,-1.7,0,0,0,NA,93.2,0,NA,0,13,,,NA,207.4,0.9,6133055
HARROW CDA AUTO,42.033,-82.9,ON,11.7,1,NA,23.6,1,-0.9,0,,,NA,74.7,1,NA,,5,,,NA,191.5,1,6133362
KINGSVILLE MOE,42.043,-82.674,ON,12.2,5,1,22,5,1,5,0,5,NA,70,5,NA,0,6,,,NA,151.9,0,6134190
LONG POINT (AUT),42.567,-80.05,ON,12.3,0,NA,20.4,0,2.9,0,,,NA,,,NA,,,,,NA,175.8,0.1,6134F10
NEW GLASGOW,42.514,-81.636,ON,11,2,0.5,21,2,-5,2,0,2,NA,64.7,2,NA,0,7,,,NA,201.9,0,6135583
PORT COLBORNE,42.883,-79.25,ON,11.4,8,0.4,19.5,8,-1.5,8,0,8,NA,80.3,8,NA,0,8,,,NA,150.7,0,6136606
PORT WELLER (AUT),43.25,-79.217,ON,11.9,2,NA,23.4,2,2.5,0,,,NA,59.4,2,NA,,7,,,NA,179.3,1.8,6136699
RAINHAM CENTURY FARM,42.85,-79.767,ON,9.8,28,NA,14,28,7,28,0,28,NA,12.6,28,NA,,1,,,NA,24.5,0,6137135
RIDGETOWN RCS,42.45,-81.883,ON,10.7,3,NA,23.1,3,-5.1,0,,,NA,91.3,3,NA,,7,,,NA,205.6,0.8,6137154
ST THOMAS WPCP,42.768,-81.205,ON,10.1,6,0,21.5,3,-3,3,0,3,NA,91.9,3,NA,0,10,,,NA,197.6,0,6137362
TILLSONBURG NORTH,42.861,-80.741,ON,10.7,0,NA,22.5,0,-4,0,0,0,NA,108.1,0,NA,0,11,,,NA,227,0.3,6138269
TILLSONBURG WWTP,42.855,-80.722,ON,,,NA,,,,,0,1,NA,106.2,1,NA,0,11,,,NA,,,6138270
VINELAND STATION RCS,43.183,-79.4,ON,11.3,0,NA,23.7,0,-1.7,0,,,NA,75.4,0,NA,,10,,,NA,210.2,1.6,6139148
WELLAND-PELHAM,42.967,-79.333,ON,9.9,0,NA,22.6,0,-4.3,0,,,NA,101.1,0,NA,,6,,,NA,252.3,0.9,6139449
WINDSOR RIVERSIDE,42.333,-82.933,ON,13,0,NA,25.5,0,0,0,0,0,NA,66.1,0,NA,0,7,,,NA,157.8,2.6,6139520
WINDSOR A,42.276,-82.955,ON,11.8,0,NA,25,0,-0.7,0,0,0,NA,67.8,0,NA,,6,,,NA,194.5,1,6139527
PORT COLBORNE (AUT),42.867,-79.25,ON,11.1,0,NA,19.9,0,0.8,0,,,NA,,,NA,,,,,NA,213.3,0,613F606
ERIEAU (AUT),42.25,-81.9,ON,13,0,NA,21.7,0,1.5,0,,,NA,,,NA,,,,,NA,156.6,0.6,613KLLM
POINT PELEE CS,41.949,-82.519,ON,12.3,1,NA,23,1,-2,0,,,NA,,,NA,,,,,NA,171.6,0.9,613P001
BRANTFORD AIRPORT,43.138,-80.331,ON,9.5,0,NA,22.6,0,-4.6,0,,,NA,70.3,0,NA,,7,,,NA,264.5,0,6140942
DORCHESTER,43.002,-81.033,ON,,,NA,,,,,1.8,0,NA,96.1,0,NA,0,13,,,NA,,,6142066
ELORA RCS,43.65,-80.417,ON,8,0,NA,21.7,0,-4.5,0,,,NA,111.5,0,NA,,20,,,NA,309.9,0,6142286
FERGUS SHAND DAM,43.735,-80.33,ON,8.5,0,0.3,23,0,-3.5,0,0,0,0,117.3,0,152,0,13,,,NA,293.3,0,6142400
FERGUS MOE,43.702,-80.379,ON,7.9,6,NA,22,3,-4.5,3,0,3,NA,106.8,3,NA,0,12,,,NA,251.5,0,6142402
FOLDENS,43.018,-80.781,ON,10.3,0,0.8,21.5,0,-1.5,0,2.1,0,126,100,0,122,0,10,,,NA,237.3,0,6142420
GUELPH TURFGRASS,43.55,-80.217,ON,8.2,2,NA,22,2,-5.1,0,,,NA,,,NA,,,,,NA,285.5,0,6143089
KITCHENER/WATERLOO,43.461,-80.379,ON,8.6,0,NA,22.6,0,-5.1,0,,,NA,92,0,NA,,11,,,NA,290.1,0,6144239
LONDON A,43.033,-81.151,ON,9.6,0,NA,22.3,0,-3.1,0,,,NA,,,NA,,,,,NA,261.1,0,6144473
LONDON CS,43.033,-81.15,ON,9.7,1,NA,21.6,1,-2.8,0,,,NA,77.4,1,NA,,9,,,NA,249.4,0,6144478
MOUNT FOREST (AUT),43.983,-80.75,ON,8,0,NA,21.5,0,-3.4,0,,,NA,85.2,1,NA,,9,,,NA,310.5,0,6145504
ROSEVILLE,43.354,-80.474,ON,9.2,0,0.5,21,0,-4.5,0,0,0,0,87.7,0,117,0,10,,,NA,273.7,0,6147188
STRATFORD WWTP,43.369,-81.005,ON,11.3,26,2.3,18,26,3,26,0,26,NA,0,26,NA,,0,,,NA,33.4,0,6148105
STRATHROY-MULLIFARRY,42.981,-81.643,ON,10.1,0,NA,23,0,-4,0,20,0,NA,99.8,0,NA,0,12,,,NA,245,0,6148122
WOODSTOCK,43.136,-80.771,ON,11.5,17,2.3,22.5,17,-4,17,0,17,NA,23.8,17,NA,,3,,,NA,90.5,0,6149625
BELLEVILLE,44.151,-77.395,ON,9.4,0,-0.1,21,0,-4,0,0,0,0,109.3,0,128,0,11,,,NA,267.1,0,6150689
BLACKSTOCK,44.1,-78.833,ON,8.2,0,NA,21.5,0,-5,0,0,0,NA,105.9,0,NA,0,10,,,NA,302.4,0,6150790
BURLINGTON PIERS (AUT),43.3,-79.8,ON,11.8,1,NA,22.8,1,1.4,0,,,NA,,,NA,,,,,NA,188.3,1.2,6151061
CENTREVILLE,44.403,-76.908,ON,8.5,0,0.1,22.5,0,-6.5,0,0.6,0,61,112,0,119,0,11,,,NA,294.9,0,6151309
COBOURG (AUT),43.95,-78.167,ON,9,1,NA,18.5,1,-3.2,0,,,NA,131.1,1,NA,,10,,,NA,271.1,0,6151684
